stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
26780,"MARLBORO PIKE & LEE JAY DR",,38.866285,-76.916833,0
26781,"ARLINGTON BLVD & MEETING ST",,38.866383,-77.140681,0
26782,"RT 7 LEESBURG PK & PATRICK HENRY DR",,38.866553,-77.151195,0
26783,"ARLINGTON BLVD S R & CARLIN SPRINGS",,38.866682,-77.128039,0
26784,"S GLEBE RD & 6TH ST",,38.866622,-77.094760,0
26785,"S GEORGE MASON DR & NATIONAL GUARD",,38.866951,-77.106419,0
26786,"M L KING AVE SE & U ST SE",,38.866997,-76.988939,0
26787,"PARK DR & ARLINGTON BLVD",,38.867068,-77.115991,0
26788,"S GEORGE MASON DR & NATIONAL GUARD",,38.867068,-77.106858,0
26789,"GOOD HOPE RD & M L KING AVE",,38.867200,-76.987806,0
26790,"16TH ST SE & T ST V",,38.867542,-76.982170,0
26791,"ARLINGTON BLVD & PERSHING DR (W)",,38.868060,-77.110372,0
26792,"WALKER MILL RD & ADDISON RD SOUTH",,38.868417,-76.891621,0
26793,"CARLIN SPRINGS RD & N KENSINGTON ST",,38.868455,-77.127306,0
26794,"JERMANTOWN RD & OAKTON DR",,38.868375,-77.320674,0
26795,"S FILLMORE ST & 6TH STS",,38.868523,-77.088337,0
26796,"S 2ND ST & OLD GLEBE RD",,38.868836,-77.096636,0
26797,"S GEORGE MASON DR & ARLINGTON BLVD(",,38.868754,-77.106678,0
26798,"ARLINGTON BLVD S R & GEORGE MASON D",,38.868726,-77.107161,0
26799,"LEE HWY (RT 29) & CIRCLE WOODS DR",,38.868836,-77.270762,0
26800,"S 2ND ST & OLD GLEBE RD",,38.868778,-77.096207,0
26801,"LEE HWY (RT 29) & CIRCLE WOODS DR",,38.869011,-77.270986,0
26802,"ARLINGTON BLVD S R & GEORGE MASON D",,38.869093,-77.108057,0
26803,"BLAKE LA & CEDAR GROVE DR",,38.869219,-77.277717,0
26804,"PATRICK HENRY DR & ARLINGTON BLVD",,38.869661,-77.146227,0
26805,"N GEORGE MASON DR & N SERV RD ARL B",,38.869444,-77.107124,0
26806,"PENNSYLVANIA AVE SE & BRANCH AVE SE",,38.869537,-76.960753,0
26807,"ARLINGTON BLVD S R & ARLINGTON HALL",,38.869581,-77.104088,0
26808,"PATRICK HENRY DR & ARLINGTON BLVD",,38.869567,-77.145968,0
26809,"WALKER MILL RD & FOXGLENN APTS",,38.869669,-76.890219,0
26810,"N GEORGE MASON DR & ARLINGTON BLVD(",,38.869762,-77.106926,0
26811,"ARLINGTON BLVD S R & TRENTON ST",,38.869957,-77.104569,0
26812,"S GLEBE RD & S SERV RDWY ARL BLVD",,38.869984,-77.100201,0
26813,"S 2ND ST & HIGHLAND ST",,38.870017,-77.091398,0
26814,"S 2ND ST & HUDSON ST",,38.870187,-77.091146,0
26815,"S GLEBE RD & S SERV RDWY ARL BLVD",,38.870184,-77.100012,0
26816,"S 2ND ST & GARFIELD ST",,38.870507,-77.089808,0
26817,"CASTLE RD & RT 7 LEESBURG PK",,38.870477,-77.154154,0
26818,"RT 7 LEESBURG PK & CASTLE BLVD",,38.870666,-77.154511,0
26819,"ANNONDALE RD & ARLINGTON BLVD",,38.870433,-77.174723,0
26820,"CARLIN SPRINGS RD & N 2ND ST",,38.870658,-77.125139,0
26821,"ALABAMA AVE & MASSACHUSETTS AVE",,38.870653,-76.943832,0
26822,"CARLIN SPRINGS RD & N JEFFERSON ST",,38.870691,-77.125396,0
26823,"S 2ND ST & FILLMORE ST",,38.870721,-77.088527,0
26824,"ARLINGTON BLVD & RDWY TO GLEBE RD",,38.871129,-77.099285,0
26825,"ARROWHEAD DR & ARROWHEAD CIR (E)",,38.871190,-77.312006,0
26826,"ARROWHEAD DR & ARROWHEAD CIR (E)",,38.871362,-77.312459,0
26827,"RT 7 LEESBURG PK & SLEEPY HOLLOW RD",,38.871456,-77.155480,0
26828,"WALKER MILL RD & SHANDY GLEN DR",,38.871521,-76.884794,0
26829,"CARLIN SPRINGS RD & N GALVESTON ST",,38.871587,-77.123674,0
26830,"CARLIN SPRINGS RD & N HARRISON ST",,38.871587,-77.124223,0
26831,"ARLINGTON BLVD & COLUMBIA GDNS CEM",,38.871732,-77.096793,0
26832,"SOUTHERN AVE SE & TORQUE ST SE",,38.871760,-76.936618,0
26833,"ANNONDALE RD & CLEARVIEW DR",,38.871932,-77.174636,0
26834,"LEE HWY (RT 29) & NUTLEY ST (E)",,38.872094,-77.264365,0
26835,"N GLEBE RD & 2ND ST",,38.872045,-77.102938,0
26836,"ARLINGTON BLVD S R & LEESBURG PK",,38.872163,-77.157735,0
26837,"CARLIN SPRINGS RD & N GREENBRIER ST",,38.872302,-77.121607,0
26838,"LEE HWY (RT 29) & NUTLEY ST (E)",,38.872278,-77.260720,0
26839,"CARLIN SPRINGS RD & N GREENBRIER ST",,38.872346,-77.122032,0
26840,"LEE HWY (RT 29) & BRAXTON WOOD CT",,38.872360,-77.257865,0
26841,"CANAL ST & P ST (AM)",,38.872543,-77.013653,0
26842,"LEE HWY (RT 29) & ELLENWOOD DR",,38.872426,-77.255633,0
26843,"LEE HWY (RT 29) & BRAXTON WOOD CT",,38.872565,-77.257824,0
26844,"LEE HWY (RT 29) & MAINSTONE DR",,38.872483,-77.251919,0
26845,"LEE HWY (RT 29) & HUNTER RD",,38.872609,-77.255635,0
26846,"ARLINGTON BLVD S R & LEESBURG PK",,38.872628,-77.158637,0
26847,"ARROWHEAD DR & ARROWHEAD CIR (W)",,38.872700,-77.313748,0
26848,"LEE HWY (RT 29) & ESPANA CT",,38.872686,-77.252702,0
26849,"4TH ST & O ST (S)",,38.872842,-77.017457,0
26850,"ARROWHEAD DR & ARROWHEAD CIR (W)",,38.872776,-77.313582,0
26851,"LEE HWY (RT 29) & CEDAREST RD",,38.872691,-77.248541,0
26852,"O ST & FIRST ST (PM)",,38.872922,-77.012332,0
26853,"PENNSYLVANIA AVE & MINN AVE & 27TH",,38.872954,-76.969658,0
26854,"LEE HWY (RT 29) & CEDAR LA",,38.872943,-77.245177,0
26855,"CARLIN SPRINGS RD & N FREDRICK ST",,38.873094,-77.119865,0
26856,"LEE HWY (RT 29) & FAIRHILL RD",,38.873146,-77.245013,0
26857,"LARCHMONT AVE & #1221",,38.873176,-76.922278,0
26858,"LARCHMONT AVE & #1218",,38.873330,-76.922047,0
26859,"CARLIN SPRINGS RD & N EDISON ST",,38.873281,-77.118768,0
26860,"ROSEHAVEN ST & #10530",,38.873371,-77.309022,0
26861,"WILSON BLVD & PEYTON RANDOLF DR",,38.873489,-77.150285,0
26862,"MARLBORO PIKE & BOONES HILL RD",,38.873450,-76.931281,0
26863,"LEE HWY (RT 29) & #8435",,38.873387,-77.238777,0
26864,"ROSEHAVEN ST & #10530",,38.873555,-77.308731,0
26865,"CARLIN SPRINGS RD & N EDISON ST",,38.873533,-77.118536,0
26866,"LEE HWY (RT 29) & #8500",,38.873593,-77.238775,0
26867,"MARLBORO PIKE & BOONES HILL RD",,38.873724,-76.931999,0
26868,"MCKINLEY RD & WILSON BLVD",,38.873659,-77.147235,0
26869,"MCKINLEY RD & WILSON BLVD",,38.873708,-77.147023,0
26870,"S FAIRVIEW PARK DR & NEW PROVIDENCE",,38.873790,-77.215306,0
26871,"PENNSYLVANIA AVE SE & LENFANT SQ SE",,38.873749,-76.971687,0
26872,"LEE HWY (RT 29) & HILLTOP RD",,38.873689,-77.234455,0
26873,"RT 7 E BROAD ST & RT 50",,38.874037,-77.157712,0
26874,"LEE HWY (RT 29) & HILLTOP RD",,38.873922,-77.234101,0
26875,"DELAWARE AVE & #1301-1311",,38.873998,-77.014516,0
26876,"RT 7 E BROAD ST & RT 50",,38.874051,-77.158078,0
26877,"PENNSYLVANIA AVE SE & L ENFANT SQUA",,38.874168,-76.971706,0
26878,"SOUTHERN AVE & MARLBORO PK",,38.874146,-76.933305,0
26879,"PERSHING DR & N QUEBEC ST",,38.874223,-77.104702,0
26880,"PERSHING DR & N GLEBE RD",,38.874182,-77.104357,0
26881,"ANNONDALE RD & JAMES LEE ST",,38.874338,-77.174562,0
26882,"HENDERSON RD & N THOMAS ST",,38.874105,-77.110529,0
26883,"RT 7 E BROAD ST & ROOSEVELT ST",,38.874692,-77.158842,0
26884,"LEE HWY (RT 29) & GALLOWS RD",,38.874651,-77.225902,0
26885,"LEE HWY (RT 29) & GALLOWS RD",,38.874801,-77.226150,0
26886,"RT 123 CHAIN BRIDGE RD & ROSEFOREST",,38.874878,-77.307902,0
26887,"RT 7 E BROAD ST & S ROOSEVELT ST",,38.874769,-77.159291,0
26888,"HENDERSON RD & N THOMAS ST",,38.874867,-77.109847,0
26889,"LEE HWY (RT 29) & EMMA LEE ST",,38.874933,-77.211200,0
26890,"LEE HWY (RT 29) & WINDSOR DR",,38.875051,-77.209407,0
26891,"LEE HWY (RT 29) & MARY ST",,38.875144,-77.212152,0
26892,"LEE HWY (RT 29) & WINDSOR DR",,38.875245,-77.209486,0
26893,"LEE HWY (RT 29) & FAIRVIEW PARK DR",,38.875295,-77.214617,0
26894,"LEE HWY (RT 29) & MEADOW VIEW RD",,38.875270,-77.206050,0
26895,"LEE HWY (RT 29) & HOLLYWOOD RD",,38.875396,-77.207196,0
26896,"LEE HWY (RT 29) & HARTLAND RD",,38.875366,-77.222522,0
26897,"LEE HWY (RT 29) & FAIRVIEW PARK DR",,38.875371,-77.215556,0
26898,"SOUTHERN AVE & EASY PL",,38.875486,-76.931581,0
26899,"RT 123 CHAIN BRIDGE RD & WHITE GRAN",,38.875158,-77.307413,0
26900,"LEE HWY (RT 29) & LAWRENCE DR",,38.875558,-77.202031,0
26901,"RT 7 E BROAD ST & CHURCH PL",,38.875722,-77.160618,0
26902,"LEE HWY (RT 29) & HARTLAND RD",,38.875719,-77.222100,0
26903,"LEE HWY (RT 29) & NATIONAL MEMORIAL",,38.875741,-77.202398,0
26904,"ROSEHAVEN ST & ROSEFOREST DR",,38.875760,-77.308903,0
26905,"HARRY S TRUMAN DR & NEW ORCHARD DR",,38.875917,-76.826576,0
26906,"RT 7 E BROAD ST & CHURCH PL",,38.875813,-77.161078,0
26907,"CARLIN SPRINGS RD & N WAKEFIELD ST",,38.875889,-77.114804,0
26908,"ANNONDALE RD & SAMPSON ST",,38.875876,-77.174505,0
26909,"LEE HWY (RT 29) & WEST ST",,38.875865,-77.199173,0
26910,"LEE HWY (RT 29) & WEST ST",,38.876010,-77.199513,0
26911,"JERMANTOWN RD & AT&T DRWY",,38.876095,-77.303479,0
26912,"CARLIN SPRINGS RD & N WAKEFIELD ST",,38.876103,-77.114492,0
26913,"JERMANTOWN RD & ROSEHAVEN ST (N)",,38.876147,-77.310300,0
26914,"BLAKE LA & CYRANDAL VALLEY RD",,38.876226,-77.289673,0
26915,"ADDISON RD & GETHSEMANE UNITED METH",,38.876256,-76.895716,0
26916,"ADDISON RD & GETHSEMANE UNITED METH",,38.876385,-76.895570,0
26917,"BLAKE LA & CYRANDAL VALLEY RD",,38.876402,-77.289112,0
26918,"M ST & BET 3RD & 4TH STS",,38.876341,-77.016459,0
26919,"M ST SE & BETWEEN NJ AVE SE & 1ST S",,38.876383,-77.003727,0
26920,"LEE HWY (RT 29) & LEE OAKS CT",,38.876320,-77.197116,0
26921,"LEE HWY (RT 29) & LEE OAKS CT",,38.876457,-77.197463,0
26922,"M ST & #25",,38.876528,-77.010089,0
26923,"M ST SW & 6TH ST SW",,38.876580,-77.019669,0
26924,"BLAKE LA & PALMER ST",,38.876687,-77.296634,0
26925,"BLAKE LA & WINDWOOD FARMS DR",,38.876563,-77.296093,0
26926,"RT 7 E BROAD ST & BUXTON RD",,38.876733,-77.162302,0
26927,"LEE HWY (RT 29) & BISVEY DR",,38.876654,-77.195633,0
26928,"LEE HWY (RT 29) & BISVEY DR",,38.876868,-77.195578,0
26929,"CARLIN SPRINGS RD & N THOMAS ST",,38.876922,-77.112669,0
26930,"RT 7 E BROAD ST & BERRY ST",,38.876933,-77.162933,0
26931,"LEE HWY (RT 29) & LITTLE FALLS PL",,38.877035,-77.193876,0
26932,"LEE HWY (RT 29) & LITTLE FALLS PLAC",,38.877196,-77.194057,0
26933,"6TH ST & ARENA STAGE",,38.877199,-77.019893,0
26934,"ANNONDALE RD & SCIPIO LA",,38.877306,-77.173711,0
26935,"RT 123 CHAIN BRIDGE RD & JERMANTOWN",,38.877410,-77.305677,0
26936,"LEE HWY (RT 29) & GRAHAM RD",,38.877375,-77.192197,0
26937,"RT 123 CHAIN BRIDGE RD & JERMANTOWN",,38.877657,-77.305168,0
26938,"LEE HWY (RT 29) & WOODLEY PL",,38.877709,-77.191757,0
26939,"RT 7 E BROAD ST & TOLLGATE WAY",,38.877755,-77.164289,0
26940,"RT 7 E BROAD ST & NOLAND ST",,38.878043,-77.164441,0
26941,"MAINE AVE SE & 7TH ST SE",,38.878408,-77.022228,0
26942,"MINNESOTA AVE & RANDLE CIR (N RDWY)",,38.878339,-76.961209,0
26943,"PERSHING DR & N IRVING ST",,38.878399,-77.095736,0
26944,"S WASHINGTON ST & ROSEMARY LA (W)",,38.878473,-77.188270,0
26945,"N RANDOLPH ST & BALLSTON COMMONS ",,38.879068,-77.109308,0
26946,"H ST SE & 46TH PL SE (W)",,38.878605,-76.933678,0
26947,"S WASHINGTON ST & ROSEMARY LA (W)",,38.878767,-77.187883,0
26948,"MINNESOTA AVE & RANDLE CIR (N RDWY)",,38.878712,-76.961126,0
26949,"RT 7 E BROAD ST & N CHERRY ST",,38.878980,-77.165922,0
26950,"N RANDOLPH ST & BALLSTON COMMOMS",,38.878975,-77.109119,0
26951,"ANNONDALE RD & HILLWOOD AVE",,38.878876,-77.173319,0
26952,"RT 7 E BROAD ST & S CHERRY ST",,38.879038,-77.166291,0
26953,"PENNSYLVANIA AVE SE & 17TH ST SE",,38.879126,-76.982096,0
26954,"ALABAMA AVE SE & HILLTOP TERR SE",,38.879224,-76.939027,0
26955,"ALABAMA AVE & HILLTOP TERR",,38.879252,-76.938875,0
26956,"S WASHINGTON ST & MAPLE AVE",,38.879293,-77.178880,0
26957,"I ST & BET 8TH & 9TH STS",,38.879348,-76.994258,0
26958,"LARCHMONT AVE & #717",,38.879572,-76.918816,0
26959,"LARCHMONT AVE & #717",,38.879583,-76.918939,0
26960,"10TH RD & MADISON ST",,38.879668,-77.142766,0
26961,"PERSHING DR & N FILMORE ST",,38.879611,-77.092792,0
26962,"S WASHINGTON ST & TINNERS HILL",,38.879687,-77.175982,0
26963,"POTOMAC AVE & 14TH ST",,38.879860,-76.986883,0
26964,"POTOMAC AVE (S RDWY) & 14TH ST",,38.880027,-76.985719,0
26965,"4 TH ST SW & AMIDON SCHOOL",,38.879939,-77.017673,0
26966,"RT 7 E BROAD ST & FAIRFAX ST",,38.880093,-77.167617,0
26967,"RT 123 CHAIN BRIDGE RD & MILLER RD",,38.880244,-77.301911,0
26968,"BENNING RD SE & HANNA PL SE",,38.880309,-76.932537,0
26969,"RT 7 E BROAD ST & E FAIRFAX ST",,38.880323,-77.168293,0
26970,"POTOMAC AVE SE (N RDWY) & 14TH ST S",,38.880646,-76.985380,0
26971,"ARLINGTON BLVD & PERSHING DR (E)",,38.880605,-77.084296,0
26972,"RT 123 CHAIN BRIDGE RD & MILLER RD",,38.880592,-77.301770,0
26973,"RT 123 CHAIN BRIDGE RD & PALMER ST",,38.881033,-77.300495,0
26974,"ADDISON RD & #601 PG FREE CLINIC",,38.881126,-76.896724,0
26975,"ADDISON RD & #601 PG FREE CLINIC",,38.881293,-76.896923,0
26976,"RT 123 CHAIN BRIDGE RD & HUNTER MIL",,38.881230,-77.300528,0
26977,"4 TH ST SW & G ST SW",,38.881501,-77.017665,0
26978,"POTOMAC AVE SE & KENTUCKY AVE SE",,38.881422,-76.983035,0
26979,"RT 7 E BROAD ST & WASHINGTON ST",,38.881573,-77.170268,0
26980,"RT 29 WASHINGTON ST& BROAD ST (RT 7)",,38.881880,-77.171619,0
26981,"BENNING RD SE & F ST SE (S)",,38.882096,-76.933351,0
26982,"HARRY S TRUMAN DR & TRUMAN MANOR #6",,38.881975,-76.830883,0
26983,"S WASHINGTON ST & BROAD ST (RT 7)",,38.882025,-77.171167,0
26984,"RT 7 E BROAD ST & WASHINGTON ST",,38.882178,-77.170845,0
26985,"3RD ST SE & SOUTH CAROLINA AVE SE",,38.882195,-77.001980,0
26986,"ARLINGTON BLVD & PERSHING DR (E)",,38.882137,-77.084614,0
26987,"BENNING RD & F ST (S)",,38.882266,-76.933732,0
26988,"RT 123 CHAIN BRIDGE RD & OAKTON MAN",,38.882381,-77.296944,0
26989,"RT 123 CHAIN BRIDGE RD & OAKTON MAN",,38.882556,-77.297277,0
26990,"RT 123 CHAIN BRIDGE RD & COURTHOUSE",,38.882666,-77.293020,0
26991,"RT 7 W BROAD ST &S MAPLE AVE",,38.882745,-77.172077,0
26992,"4 TH ST SW & E ST SW",,38.882904,-77.017663,0
26993,"ELY PL SE & RIDGE RD SE",,38.882781,-76.947024,0
26994,"ADDISON RD & ST MARGARET OF SCOTLAN",,38.882940,-76.897319,0
26995,"RT 123 CHAIN BRIDGE RD & HILL RD",,38.882943,-77.292742,0
26996,"SOUTH CAPITOL ST & E ST",,38.883009,-77.008928,0
26997,"RT 7 W BROAD ST & N MAPLE AVE",,38.883099,-77.172270,0
26998,"RIDGE RD & ELY PL (S)",,38.882992,-76.946863,0
26999,"E ST SE & #4422",,38.883285,-76.937596,0
27000,"ADDISON RD & ST MARGARET OF SCOTLAN",,38.883378,-76.897207,0
27001,"SOUTH CAPITOL ST & E ST",,38.883398,-77.009342,0
27002,"8TH ST & D ST (S)",,38.883513,-76.995083,0
27003,"RIDGE RD & ELY PL (N)",,38.883658,-76.947082,0
27004,"COTTAGE ST & PATRICK ST",,38.883439,-77.249114,0
27005,"7TH ST & E ST (1ST STOP)",,38.883710,-77.021778,0
27006,"SUFFOLK AVE & GATEWAY VILLAGE #505",,38.883702,-76.910681,0
27007,"RT 7 W BROAD ST & LITTLE FALLS ST",,38.884214,-77.173996,0
27008,"RIDGE RD & ELY PL (N)",,38.883765,-76.947365,0
27009,"RT 7 W BROAD ST & LITTLE FALLS ST",,38.883905,-77.173873,0
27010,"37TH ST SE & ELY PL SE",,38.884055,-76.951825,0
27011,"HARRY S TRUMAN DR & #442",,38.883981,-76.833255,0
27012,"7TH ST & E ST (2ND STOP)",,38.884107,-77.021836,0
27013,"SHADY GLEN DR & MILLWOOF DR",,38.884201,-76.877090,0
27014,"PENNSYLVANIA AVE SE & 8TH ST SE",,38.884236,-76.995572,0
27015,"HARRY S TRUMAN DR & #442",,38.884357,-76.833154,0
27016,"CEDAR LA & DE SALE ST",,38.884370,-77.244415,0
27017,"37TH ST SE & BLDG #306",,38.884354,-76.951884,0
27018,"RT 123 CHAIN BRIDGE RD & OAKTON GLE",,38.884321,-77.288575,0
27019,"8TH ST & D ST (N)",,38.884513,-76.994875,0
27020,"RT 123 CHAIN BRIDGE RD & OAKTON GLE",,38.884475,-77.288753,0
27021,"DC GENERAL HOSP & MAIN RDWY",,38.884513,-76.975070,0
27022,"MASSACHUSETTS AVE SE & 19TH ST SE",,38.884538,-76.977477,0
27023,"MEMORIAL DR & RAMP FROM N/B RT 110",,38.884666,-77.062580,0
27024,"CEDAR LA & DE SALE ST",,38.884680,-77.244011,0
27025,"8TH ST & D ST (N)",,38.884798,-76.995047,0
27026,"CENTRAL AVE & CAPITOL HGTS BLVD",,38.884853,-76.913286,0
27027,"OLD CENTRAL AVE & LARCHMONT AVE",,38.884858,-76.915416,0
27028,"CENTRAL AVE & USPO",,38.884908,-76.911254,0
27029,"RT 7 W BROAD ST &N VIRGINIA AVE",,38.885146,-77.175443,0
27030,"WASHINGTON BLVD & VERNON ST",,38.885499,-77.116057,0
27031,"WASHINGTON AVE SW & FIRST ST SW",,38.885477,-77.011654,0
27032,"WASHINGTON BLVD & UTAH ST",,38.885565,-77.113941,0
27033,"MINNESOTA AVE & #3501",,38.885598,-76.955998,0
27034,"WASHINGTON BLVD & LANCASTER ST",,38.885445,-77.141366,0
27035,"RT 123 CHAIN BRIDGE RD & OAK VALLEY",,38.885713,-77.285635,0
27036,"PENNSYLVANIA AVE SE & 6TH ST SE",,38.885730,-76.998297,0
27037,"COTTAGE ST & BUCKNELL DR (W)",,38.885705,-77.232664,0
27038,"BENNING RD SE & C ST SE (S)",,38.885826,-76.935735,0
27039,"TEXAS AVE SE & DUBOIS PL SE",,38.885804,-76.940696,0
27040,"COTTAGE ST & BUCKNELL DR (W)",,38.885960,-77.232355,0
27041,"WASHINGTON BLVD & KIRKWOOD RD",,38.885897,-77.099707,0
27042,"RT 123 CHAIN BRIDGE RD & FOX REST L",,38.885941,-77.284735,0
27043,"C ST & 14TH ST (N)",,38.886086,-77.031029,0
27044,"WASHINGTON BLVD & #3436",,38.886012,-77.102286,0
27045,"BENNING RD SE & C ST SE (S)",,38.886023,-76.936028,0
27046,"OLD CENTRAL AVE & YOLANDA AVE",,38.886321,-76.901449,0
27048,"RT 7 W BROAD ST & PENNSYLVANIA AVE",,38.886763,-77.177963,0
27049,"EAST CAPITOL ST & YOST PL",,38.886848,-76.902501,0
27050,"HARRY S TRUMAN DR & CAMPUS WAY SOUT",,38.886963,-76.835786,0
27051,"EAST CAPITOL ST & YOST PL",,38.887119,-76.902398,0
27052,"RT 29 LEE HWY & FAIRFAX DR",,38.887119,-77.162423,0
27053,"N WASHINGTON ST & FAIRFAX DR",,38.887292,-77.162526,0
27054,"COTTAGE ST & YEONAS DR",,38.887187,-77.255190,0
27055,"BARTON ST & FAIRFAX DR",,38.887338,-77.088184,0
27056,"WASHINGTON BLVD & OHIO ST",,38.887368,-77.146842,0
27057,"ADDISON RD & CENTRAL AVE",,38.887333,-76.898416,0
27058,"WASHINGTON BLVD & QUINTANA ST",,38.887407,-77.153991,0
27059,"RT 123 CHAIN BRIDGE RD & FIVE OAKS",,38.887475,-77.283122,0
27061,"INDEPENDENCE AVE SW & FIRST ST SW (",,38.887472,-77.012348,0
27062,"INDEPENDENCE AVE & 9TH ST",,38.887714,-77.023648,0
27063,"INDEPENDENCE AVE & 10TH ST",,38.887697,-77.025768,0
27064,"CAMPUS WAY SOUTH & HARRY S TRUMAN D",,38.887714,-76.835228,0
27065,"RIDGE RD & 37TH ST",,38.887905,-76.951109,0
27066,"RIDGE RD & 37TH ST",,38.887766,-76.951185,0
27067,"RT 123 CHAIN BRIDGE RD & SUTTON RD",,38.887996,-77.282053,0
27068,"CAMPUS WAY SOUTH & HARRY S TRUMAN D",,38.887872,-76.835690,0
27069,"RT 7 W BROAD ST & N OAK ST",,38.888075,-77.179975,0
27070,"STADIUM ARMORY STATION & BUS BAY C",,38.888344,-76.977197,0
27071,"BARTON ST & FAIRFAX DR",,38.888182,-77.088479,0
27072,"CAMPUS WAY SOUTH & #10055",,38.888358,-76.833211,0
27073,"EAST CAPITOL ST & MARYLAND PARK DR",,38.888333,-76.907438,0
27074,"RT 123 CHAIN BRIDGE RD & BABCOCK RD",,38.888552,-77.281375,0
27075,"COTTAGE ST & KINGSLEY RD",,38.888393,-77.257712,0
27076,"CENTRAL AVE & SHADY GLEN RD",,38.888544,-76.876458,0
27077,"ARLINGTON BLVD S R & ROLFE ST",,38.888621,-77.078697,0
27078,"CAMPUS WAY SOUTH & PRINCE PLACE II",,38.888637,-76.833298,0
27079,"RT 29 LEE HWY & WASHINGTON BLVD",,38.888588,-77.160128,0
27080,"N GLEBE RD & 15TH ST",,38.888782,-77.118703,0
27081,"CAMPUS WAY SOUTH & #10143",,38.888727,-76.831610,0
27082,"EAST CAPITOL ST & MARYLAND PARK DR",,38.888840,-76.907860,0
27083,"RT 123 CHAIN BRIDGE RD & BABCOCK RD",,38.888840,-77.281376,0
27084,"CENTRAL AVE & #7700",,38.888780,-76.872754,0
27085,"14TH ST & JEFFERSON DR",,38.888949,-77.032102,0
27086,"CAMPUS WAY SOUTH & PRINCE PL",,38.888892,-76.830509,0
27087,"CAMPUS WAY SOUTH & TREETOP CONDOS",,38.888982,-76.831803,0
27088,"ARLINGTON BLVD S R & ARLINGTON BLVD",,38.888977,-77.079140,0
27089,"CAMPUS WAY SOUTH & PRINCE PL",,38.889059,-76.828824,0
27090,"RT 7 W BROAD ST & N SPRING ST",,38.889128,-77.181614,0
27091,"RT 29 LEE HWY & UNDERWOOD ST",,38.889084,-77.159506,0
27092,"HARRY S TRUMAN DR & STEEPLECHASE AP",,38.889223,-76.836548,0
27093,"CAMPUS WAY SOUTH & PRINCE PL",,38.889221,-76.830088,0
27094,"MINNESOTA AVE & EAST CAPITOL ST",,38.889256,-76.953635,0
27095,"EAST CAPITOL ST NE & KENTUCKY AVE S",,38.889177,-76.989887,0
27096,"CENTRAL AVE SE & 50TH ST SE",,38.889349,-76.929595,0
27097,"CAPITOL HGTS STATION & BUS BAY C",,38.889673,-76.913448,0
27098,"CAMPUS WAY SOUTH & PRINCE PL",,38.889317,-76.829129,0
27099,"ARLINGTON BLVD S R & QUEEN ST",,38.889402,-77.077726,0
27100,"BARTON ST & CLARENDON BLVD",,38.889476,-77.088438,0
27101,"HARRY S TRUMAN DR & ENTR TO NORTHAM",,38.889456,-76.837034,0
27102,"EAST CAPITOL ST SE & BENNING RD SE",,38.889604,-76.936625,0
27103,"EAST CAPITOL ST & SOUTHERN AVE",,38.889574,-76.912795,0
27104,"EAST CAPITOL ST SE & 50TH ST SE",,38.889656,-76.929707,0
27105,"EAST CAPITOL ST SE & 49TH ST SE (W)",,38.889656,-76.932301,0
27106,"EAST CAPITOL ST SE & 47TH ST SE",,38.889662,-76.933893,0
27107,"EAST CAPITOL ST SE & 41ST ST SE",,38.889665,-76.944627,0
27108,"EAST CAPITOL ST SE & #4250",,38.889665,-76.942279,0
27109,"EAST CAPITOL ST SE & FT CHAPLIN PK",,38.889662,-76.940106,0
27110,"CENTRAL AVE & RICHIE RD",,38.889717,-76.861737,0
27111,"EAST CAPITOL ST NE & 6TH ST SE",,38.889739,-76.998653,0
27112,"EAST CAPITOL ST SE & 53RD PL SE",,38.889654,-76.925334,0
27113,"EAST CAPITOL ST SE & 52ND ST SE",,38.889654,-76.927373,0
27114,"EAST CAPITOL ST SE & 55TH ST SE",,38.889651,-76.923134,0
27115,"EAST CAPITOL ST NE & 4TH ST SE",,38.889739,-77.000716,0
27116,"EAST CAPITOL ST SE & #5901",,38.889637,-76.916360,0
27117,"EAST CAPITOL ST SE & 60TH ST SE",,38.889637,-76.914706,0
27118,"BARTON ST & CLARENDON BLVD",,38.889736,-77.088671,0
27119,"EAST CAPITOL ST SE & 56TH PL SE",,38.889651,-76.921004,0
27120,"EAST CAPITOL ST NE & 8TH ST SE",,38.889739,-76.995139,0
27121,"EAST CAPITOL ST NE & 3RD ST SE",,38.889736,-77.002194,0
27122,"EAST CAPITOL ST SE & 58TH ST SE",,38.889643,-76.917455,0
27123,"EAST CAPITOL ST NE & FIRST ST SE",,38.889733,-77.005454,0
27124,"EAST CAPITOL ST SE & 13TH ST SE",,38.889730,-76.987869,0
27125,"EAST CAPITOL ST NE & 11TH ST SE",,38.889730,-76.991816,0
27126,"EAST CAPITOL ST NE & 10TH ST NE",,38.889887,-76.992486,0
27127,"EAST CAPITOL ST NE & 2ND ST NE",,38.889791,-77.003817,0
27128,"EAST CAPITOL ST NE & 6TH ST NE",,38.889887,-76.998274,0
27129,"EAST CAPITOL ST SE & 15TH ST SE",,38.889730,-76.983229,0
27130,"EAST CAPITOL ST SE & 14TH ST SE",,38.889736,-76.984982,0
27131,"EAST CAPITOL ST NE & 3RD ST NE",,38.889900,-77.001889,0
27132,"EAST CAPITOL ST NE & 8TH ST NE",,38.889884,-76.994708,0
